"Sector","Indicator","Sub Indicator","Aggregation","Percentages","variable_name","year"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","baghdad",0.0441009530846006,"female_unemployed_seeking_work","2021"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","ninewa",0.110692346176657,"female_unemployed_seeking_work","2021"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","wassit",0.305263157894737,"female_unemployed_seeking_work","2021"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","maysan",0.18,"female_unemployed_seeking_work","2021"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","erbil",0.224366900566309,"female_unemployed_seeking_work","2021"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","thi.qar",0.159090909090909,"female_unemployed_seeking_work","2021"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","kerbala",0.0210526315789474,"female_unemployed_seeking_work","2021"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","al.qadissiya",0,"female_unemployed_seeking_work","2021"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","al.najaf",0,"female_unemployed_seeking_work","2021"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","al.basrah",0.0909090909090909,"female_unemployed_seeking_work","2021"
"Livelihoods","% HH with at least one person under (<18) working","","babil",0.0230088473133945,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","diyala",0.023708631107836,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","kirkuk",0.0614632902704428,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","al.sulaymaniyah",0.117102905706791,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","duhok",0.0854752625140049,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","al.anbar",0.00844775974168945,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","salah.al.din",0.0468784170488074,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","baghdad",0.00753386652501527,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","ninewa",0.0817024573463364,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","wassit",0.0810810810810811,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","maysan",0.0212765957446809,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","erbil",0.124988944198126,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","thi.qar",0.05,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","kerbala",0.0133333333333333,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","al.qadissiya",0,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","al.najaf",0.0183611622793987,"children_working","2021"
"Livelihoods","% HH with at least one person under (<18) working","","al.basrah",0.302355364998051,"children_working","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","diyala",0.584257462744263,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","kirkuk",0.697708301324653,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","al.sulaymaniyah",0.731178594802162,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","duhok",0.687915514310149,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","al.anbar",0.792279486581571,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","salah.al.din",0.771379875008063,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","baghdad",0.430502287695452,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","ninewa",0.755257902160652,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","wassit",0.833333333333333,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","maysan",1,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","erbil",0.840361294377797,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","thi.qar",0.8,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","kerbala",0.75,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","al.basrah",0.533189655172414,"employment_barrier_competition","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","diyala",0.186655874172483,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","kirkuk",0.0936671811918478,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","al.sulaymaniyah",0.0624610758288827,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","duhok",0.239997207237873,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","al.anbar",0.198372310975821,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","salah.al.din",0.0908309580087738,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","baghdad",0.284736932766122,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","ninewa",0.186975686331642,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","wassit",0,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","maysan",0,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","erbil",0.00966099806936482,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","thi.qar",0,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","kerbala",0,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Available jobs are too far away","al.basrah",0.132758620689655,"employment_barrier_too_far","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","diyala",0.0736730209712963,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","kirkuk",0.137637640975806,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","al.sulaymaniyah",0.0270721972592795,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","duhok",0.0988870841836355,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","al.anbar",0.0627548690413828,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","salah.al.din",0.0635729106973926,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","baghdad",0.0532316248063431,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","ninewa",0.0500683328895322,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","wassit",0,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","maysan",0,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","erbil",0.0277631412039328,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","thi.qar",0.2,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","kerbala",0,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","al.basrah",0,"employment_barrier_only_low_available","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","diyala",0.110824069692395,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","kirkuk",0.122975384809733,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","al.sulaymaniyah",0.133680511424618,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","duhok",0.179182395142849,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","al.anbar",0.0949275079535969,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","salah.al.din",0.0588168674696011,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","baghdad",0.0330611038530174,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","ninewa",0.133358767378528,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","wassit",0,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","maysan",0,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","erbil",0.104153262408664,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","thi.qar",0.2,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","kerbala",0,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","al.basrah",0.334051724137931,"employment_barrier_underqualified_for_jobs","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","diyala",0.281697488448575,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","kirkuk",0.146246057608446,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","al.sulaymaniyah",0.201716092580149,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","duhok",0.134097680599513,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","al.anbar",0.0580428794716354,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","salah.al.din",0.247949460751118,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","baghdad",0,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","ninewa",0.122684120925813,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","wassit",0.166666666666667,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","maysan",0.25,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","erbil",0.0265513469845158,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","thi.qar",0,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","kerbala",0,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","al.basrah",0.0663793103448276,"employment_barrier_no_wasta","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","diyala",0.0937835500704755,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","kirkuk",0.140161608826784,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","al.sulaymaniyah",0.267631416455052,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","duhok",0.174749832586358,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","al.anbar",0.0487775472944958,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","salah.al.din",0.345434517435835,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","baghdad",0.106463249612686,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","ninewa",0.203267019918888,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","wassit",0,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","maysan",0.5,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","erbil",0.106654640978778,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","thi.qar",0.4,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","kerbala",0,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","al.basrah",0,"employment_barrier_lack_jobs_women","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","babil",0.820247020124323,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","diyala",0.677516917844381,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","kirkuk",0.64170788370944,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","al.sulaymaniyah",0.76819268712108,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","duhok",0.632417850130588,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","al.anbar",0.56115237780618,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","salah.al.din",0.611354364647951,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","baghdad",0.602253843105696,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","ninewa",0.663182331497951,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","wassit",0.189473684210526,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","maysan",0.02,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","erbil",0.536015318502387,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","thi.qar",0.113636363636364,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","kerbala",0.589473684210526,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","al.qadissiya",0.684210526315789,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","al.najaf",0.698407806882383,"insufficient_income","2021"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","al.basrah",0.514605225103634,"insufficient_income","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","babil",0.0324533163233399,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","diyala",0.28392398880514,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","kirkuk",0.133671395648862,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","al.sulaymaniyah",0.124996418542756,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","duhok",0.159555837160222,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","al.anbar",0.0606832329818112,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","salah.al.din",0.268206921292566,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","baghdad",0.0278496671221497,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","ninewa",0.14937199287766,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","wassit",0.0315789473684211,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","maysan",0,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","erbil",0.19793289579879,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","thi.qar",0,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","kerbala",0.0105263157894737,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","al.qadissiya",0.0263157894736842,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","al.najaf",0.0424682661970798,"market_barrier","2021"
"Livelihoods","% of HHs reporting a barrier to an operational marketplace","","al.basrah",0,"market_barrier","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","babil",0.653201505884707,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","diyala",0.380182650482359,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","kirkuk",0.587600462232542,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","al.sulaymaniyah",0.523361729647893,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","duhok",0.564122618476321,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","al.anbar",0.607225595207646,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","salah.al.din",0.56113361201273,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","baghdad",0.659642848122971,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","ninewa",0.58451236390919,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","wassit",0.242105263157895,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","maysan",0.28,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","erbil",0.517711040026919,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","thi.qar",0.227272727272727,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","kerbala",0.578947368421053,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","al.qadissiya",0.657894736842105,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","al.najaf",0.629561963460268,"too_much_debt","2021"
"Livelihoods","% HH with debt value > 505,000 IQD ","","al.basrah",0.0816542948038177,"too_much_debt","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","babil",0.899523473868272,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","diyala",0.775760389778047,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","kirkuk",0.791513221175328,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","al.sulaymaniyah",0.967903129484777,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","duhok",0.846537956916085,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","al.anbar",0.721194889392798,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","salah.al.din",0.764889967951163,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","baghdad",0.590429078582685,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","ninewa",0.775674519951116,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","wassit",0.76,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","maysan",0.866666666666667,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","erbil",0.89132535963884,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","thi.qar",0.846153846153846,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","kerbala",0.710144927536232,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","al.qadissiya",0.935483870967742,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","al.najaf",0.722312181112707,"basic_services","2021"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","al.basrah",0.615384615384615,"basic_services","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","babil",0.00476529961352294,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","diyala",0.0149302172151958,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","kirkuk",0.00497204498608549,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","al.sulaymaniyah",0.0726294531686765,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","duhok",0.126586145007931,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","al.anbar",0.010775867522861,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","salah.al.din",0.0150256894093958,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","baghdad",0.00100899108653754,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","ninewa",0.0159137266828375,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","wassit",0,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","maysan",0.04,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","erbil",0.03025484373231,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","thi.qar",0,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","kerbala",0,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","al.qadissiya",0,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","al.najaf",0,"ngo_assistance","2021"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","al.basrah",0.00742311770943797,"ngo_assistance","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","babil",0.179301089390017,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","diyala",0.354592102099613,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","kirkuk",0.470016902625643,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","al.sulaymaniyah",0.308321586624806,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","duhok",0.549280906432327,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","al.anbar",0.398605575476289,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","salah.al.din",0.382482759028603,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","baghdad",0.330784519087083,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","ninewa",0.324367515920144,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","wassit",0.0105263157894737,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","maysan",0.02,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","erbil",0.241750748276497,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","thi.qar",0.0227272727272727,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","kerbala",0.0947368421052632,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","al.qadissiya",0.157894736842105,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","al.najaf",0.20985398782009,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","al.basrah",0.0668080593849417,"health_expenses","2021"
"Protection","% HHs reporting risk of eviction","","babil",0.0254149312721223,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","diyala",0.0293127327194232,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","kirkuk",0.098901347080272,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","al.sulaymaniyah",0.0259832287327645,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","duhok",0.025409528782317,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","al.anbar",0.0161291785674723,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","salah.al.din",0.0497397719611893,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","baghdad",0.00113090700296454,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","ninewa",0.0362168258893241,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","wassit",0,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","maysan",0,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","erbil",0.382905027812251,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","thi.qar",0,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","kerbala",0,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","al.qadissiya",0,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","al.najaf",0,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","al.basrah",0.0299334811529933,"risk_eviction","2021"
"Protection","% of HHs reporting to experience daytime movement restrictions","","babil",0.14071316898678,"movement_restriction","2021"
"Protection","% of HHs reporting to experience daytime movement restrictions","","diyala",0.142864035439378,"movement_restriction","2021"
"Protection","% of HHs reporting to experience daytime movement restrictions","","kirkuk",0.407854847597328,"movement_restriction","2021"
"Protection","% of HHs reporting to experience daytime movement restrictions","","al.sulaymaniyah",0.058648068898309,"movement_restriction","2021"
"Protection","% of HHs reporting to experience daytime movement restrictions","","duhok",0.0225009105264545,"movement_restriction","2021"
"Protection","% of HHs reporting to experience daytime movement restrictions","","al.anbar",0.20608389851179,"movement_restriction","2021"
