"Sector","Indicator","Sub Indicator","Aggregation","Disaggregation","Percentages","variable_name","year"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","al.anbar","idp_out_camp",0.284174263380312,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","al.anbar","idp_out_camp",0.0785982947785878,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","al.anbar","returnee",0.0739406306881666,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","al.anbar","returnee",0.0426988537881021,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","al.anbar","returnee",0.61531197535676,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","al.anbar","returnee",0.169371565000213,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","al.anbar","returnee",0.0310569356363159,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","al.anbar","returnee",0.00489938291195265,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","al.anbar","returnee",0.00427671797072886,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","al.anbar","returnee",0.00690476948191046,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","al.anbar","returnee",0.00498607266817244,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","al.anbar","returnee",0.00133274960989485,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","al.anbar","returnee",0.00414242417330995,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","al.anbar","returnee",0.000107903881906687,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","al.anbar","returnee",0.0409700188325672,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","salah.al.din","idp_out_camp",0.103893693275182,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","salah.al.din","idp_out_camp",0.171049284365066,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","salah.al.din","idp_out_camp",0.115095165241028,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","salah.al.din","idp_out_camp",0.286879295153339,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","salah.al.din","idp_out_camp",0.0203833820277347,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","salah.al.din","idp_out_camp",0.00723313420458559,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","salah.al.din","idp_out_camp",0.00790134008784188,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","salah.al.din","idp_out_camp",0.0633468650659582,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","salah.al.din","idp_out_camp",0.0311579781393492,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","salah.al.din","idp_out_camp",0.0235548704639342,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","salah.al.din","idp_out_camp",0.0273108404871231,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","salah.al.din","idp_out_camp",0.00219760680774606,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","salah.al.din","idp_out_camp",0.0530958121535083,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","salah.al.din","idp_out_camp",0.0869007325276042,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","salah.al.din","returnee",0.125124106321525,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","salah.al.din","returnee",0.0161341310424242,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","salah.al.din","returnee",0.604774747711017,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","salah.al.din","returnee",0.117613312404317,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","salah.al.din","returnee",0.0691670449928826,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","salah.al.din","returnee",0.00249066023496308,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","salah.al.din","returnee",0.00309169816501312,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","salah.al.din","returnee",0.0138980294274751,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","salah.al.din","returnee",0.0149026490176728,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","salah.al.din","returnee",0.000956082713576577,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","salah.al.din","returnee",0.00809190003775561,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","salah.al.din","returnee",0.00249066023496308,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","salah.al.din","returnee",0.0010766727271408,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","salah.al.din","returnee",0.0201883049692739,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","baghdad","idp_out_camp",0.120542491652166,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","baghdad","idp_out_camp",0.0373736860888163,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","baghdad","idp_out_camp",0.177384262754426,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","baghdad","idp_out_camp",0.289815886809876,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","baghdad","idp_out_camp",0.00063398354685899,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","baghdad","idp_out_camp",0.210104666618812,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","baghdad","idp_out_camp",0.0938954992240042,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","baghdad","idp_out_camp",0.00063398354685899,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","baghdad","idp_out_camp",0.00398085876875323,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","baghdad","idp_out_camp",0.0656346809894288,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","baghdad","returnee",0.0623876241553104,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","baghdad","returnee",0.00839099852711522,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","baghdad","returnee",0.86324669297629,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","baghdad","returnee",0.065974684341284,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","ninewa","host",0.111111111111111,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","ninewa","host",0.00694444444444444,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","ninewa","host",0.743055555555556,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","ninewa","host",0.0902777777777778,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","ninewa","host",0.0347222222222222,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","ninewa","host",0.00694444444444444,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","ninewa","host",0.00694444444444444,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","ninewa","idp_in_camp",0.157352553579804,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","ninewa","idp_in_camp",0.842647446420196,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","ninewa","idp_out_camp",0.0509222162159254,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","ninewa","idp_out_camp",0.124162063777476,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","ninewa","idp_out_camp",0.126468432955222,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","ninewa","idp_out_camp",0.473581735150766,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","ninewa","idp_out_camp",0.0334368749917956,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","ninewa","idp_out_camp",0.0013358643048692,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","ninewa","idp_out_camp",0.0133929237561074,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","ninewa","idp_out_camp",0.0168122634553797,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","ninewa","idp_out_camp",0.0132720855510877,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","ninewa","idp_out_camp",0.0124030851192242,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","ninewa","idp_out_camp",0.00208647638410191,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","ninewa","idp_out_camp",0.0473495623858453,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","ninewa","idp_out_camp",0.00908154929188563,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","ninewa","idp_out_camp",0.075694866660314,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","ninewa","returnee",0.0790148880969285,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","ninewa","returnee",0.00796196800636453,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","ninewa","returnee",0.66728048520027,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","ninewa","returnee",0.0832058862741078,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","ninewa","returnee",0.0457894279900234,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","ninewa","returnee",0.000718625315138239,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","ninewa","returnee",0.00419618843479427,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","ninewa","returnee",0.00798751061992786,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","ninewa","returnee",0.0408779435953328,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","ninewa","returnee",0.00265109684873266,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","ninewa","returnee",0.00870268781929152,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","ninewa","returnee",0.00140724450898391,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","ninewa","returnee",0.0502060472901043,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","al.basrah","host",0.0476190476190476,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","al.basrah","host",0.0380952380952381,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","al.basrah","host",0.838095238095238,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","al.basrah","host",0.0761904761904762,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","al.basrah","idp_out_camp",0.0593849416755038,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","al.basrah","idp_out_camp",0.186541983996915,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","al.basrah","idp_out_camp",0.0742311770943797,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","al.basrah","idp_out_camp",0.118769883351008,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","al.basrah","idp_out_camp",0.00742311770943797,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","al.basrah","idp_out_camp",0.53880266075388,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","al.basrah","idp_out_camp",0.0148462354188759,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","wassit","idp_out_camp",0.0105263157894737,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","wassit","idp_out_camp",0.0631578947368421,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","wassit","idp_out_camp",0.863157894736842,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","wassit","idp_out_camp",0.0210526315789474,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","wassit","idp_out_camp",0.0105263157894737,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","wassit","idp_out_camp",0.0315789473684211,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","maysan","idp_out_camp",0.02,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","maysan","idp_out_camp",0.94,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","maysan","idp_out_camp",0.02,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","maysan","idp_out_camp",0.02,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","erbil","idp_in_camp",0.869541451073267,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","erbil","idp_in_camp",0.124682311478941,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","erbil","idp_in_camp",0.0057762374477917,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","erbil","idp_out_camp",0.00175885778995957,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","erbil","idp_out_camp",0.10831830064024,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","erbil","idp_out_camp",0.030766022437158,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","erbil","idp_out_camp",0.819780225223712,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","erbil","idp_out_camp",0.000696633686418435,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","erbil","idp_out_camp",0.00990110047122917,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","erbil","idp_out_camp",0.0283628032175709,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","erbil","idp_out_camp",0.000416056533711823,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","erbil","returnee",0.0947368421052632,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","erbil","returnee",0.0315789473684211,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","erbil","returnee",0.389473684210526,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","erbil","returnee",0.431578947368421,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","erbil","returnee",0.0526315789473684,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","thi.qar","idp_out_camp",1,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","kerbala","idp_out_camp",0.0631578947368421,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","kerbala","idp_out_camp",0.0315789473684211,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","kerbala","idp_out_camp",0.294736842105263,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","kerbala","idp_out_camp",0.51578947368421,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","kerbala","idp_out_camp",0.0421052631578947,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","kerbala","idp_out_camp",0.0526315789473684,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","al.qadissiya","host",0.0196078431372549,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","al.qadissiya","host",0.0392156862745098,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","al.qadissiya","host",0.794117647058823,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","al.qadissiya","host",0.137254901960784,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","al.qadissiya","host",0.00980392156862745,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","al.qadissiya","idp_out_camp",0.184210526315789,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","al.qadissiya","idp_out_camp",0.184210526315789,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","al.qadissiya","idp_out_camp",0.0526315789473684,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","al.qadissiya","idp_out_camp",0.578947368421053,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_habitual","al.najaf","idp_out_camp",0.080292024359821,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_rental","al.najaf","idp_out_camp",0.0272066916134713,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_habitual","al.najaf","idp_out_camp",0.289977254384034,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","good_rental","al.najaf","idp_out_camp",0.288487783403038,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","host_family","al.najaf","idp_out_camp",0.0136033458067356,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","al.najaf","idp_out_camp",0.00381539364590212,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","al.najaf","idp_out_camp",0.0879228116516252,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","al.najaf","idp_out_camp",0.197248514197667,"shelter.shelter_type","2021"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_building","al.najaf","idp_out_camp",0.0114461809377064,"shelter.shelter_type","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","babil","idp_out_camp",0.117942705048638,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","diyala","idp_in_camp",0.388888888888889,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","diyala","idp_out_camp",0.198239377355605,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","diyala","returnee",0.165308818116139,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","kirkuk","idp_out_camp",0.332039325162736,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","kirkuk","returnee",0.334394721521642,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.sulaymaniyah","idp_in_camp",0.446910541459143,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.sulaymaniyah","idp_out_camp",0.390182842432522,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","duhok","idp_in_camp",0.321722276900356,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","duhok","idp_out_camp",0.330296871087875,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.anbar","host",0.155555555555556,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.anbar","idp_in_camp",0.440677966101695,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.anbar","idp_out_camp",0.223120650850876,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.anbar","returnee",0.159900937714387,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","salah.al.din","idp_out_camp",0.510664263717928,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","salah.al.din","returnee",0.369537894537261,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","baghdad","idp_out_camp",0.151415241979238,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","baghdad","returnee",0.0342055405207121,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","ninewa","host",0.274509803921569,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","ninewa","idp_in_camp",0.42738923838794,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","ninewa","idp_out_camp",0.380281708939653,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","ninewa","returnee",0.379923600434713,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.basrah","host",0.09375,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.basrah","idp_out_camp",0.736537175963752,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","wassit","idp_out_camp",0.127272727272727,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","maysan","idp_out_camp",0.0857142857142857,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","erbil","idp_in_camp",0.295070560100071,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","erbil","idp_out_camp",0.449435373468148,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","erbil","returnee",0.406779661016949,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","thi.qar","idp_out_camp",0.0909090909090909,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","kerbala","idp_out_camp",0.0185185185185185,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.qadissiya","host",0.0185185185185185,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.qadissiya","idp_out_camp",0.1,"not_attending_formal","2021"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.najaf","idp_out_camp",0.0848814913877834,"not_attending_formal","2021"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","babil","idp_out_camp",0.0638378616245558,"female_not_attending_formal","2021"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","diyala","idp_in_camp",0.48,"female_not_attending_formal","2021"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","diyala","idp_out_camp",0.122441214378198,"female_not_attending_formal","2021"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","diyala","returnee",0.165949718487725,"female_not_attending_formal","2021"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","kirkuk","idp_out_camp",0.251962346020507,"female_not_attending_formal","2021"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","kirkuk","returnee",0.321930120741034,"female_not_attending_formal","2021"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","al.sulaymaniyah","idp_in_camp",0.326028349325258,"female_not_attending_formal","2021"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","al.sulaymaniyah","idp_out_camp",0.361736115553558,"female_not_attending_formal","2021"
