"Sector","Indicator","Sub Indicator","Disaggregation","Percentages","variable_name","year"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","female",0.425140936906385,"health_expenses","2021"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","male",0.360426626055984,"health_expenses","2021"
"Protection","% HHs reporting risk of eviction","","female",0.0603379859134679,"risk_eviction","2021"
"Protection","% HHs reporting risk of eviction","","male",0.0472864013308535,"risk_eviction","2021"
"Protection","% of HHs reporting to experience daytime movement restrictions","","female",0.189402074029707,"movement_restriction","2021"
"Protection","% of HHs reporting to experience daytime movement restrictions","","male",0.170635030345573,"movement_restriction","2021"
"Protection","% HH missing at least one key household or individual document ","","female",0.155372037026315,"hh_missing_doc","2021"
"Protection","% HH missing at least one key household or individual document ","","male",0.182976794313406,"hh_missing_doc","2021"
"Protection","% of HH with at least one child missing a key individual document","","female",0.102185483191487,"children_missing_doc","2021"
"Protection","% of HH with at least one child missing a key individual document","","male",0.154828592599306,"children_missing_doc","2021"
"Protection","% of households with presence of child marriage","","female",0.0213303264607993,"child_married","2021"
"Protection","% of households with presence of child marriage","","male",0.00945125291737902,"child_married","2021"
"Protection, Health","% HH with children with psychosocial distress (proxy data with behaviour change)","","female",0.102136518233598,"child_distress","2021"
"Protection, Health","% HH with children with psychosocial distress (proxy data with behaviour change)","","male",0.0631908634023872,"child_distress","2021"
"Protection, Health","% HH with adults with psychosocial distress (proxy data with behavior change)","","female",0.19492115203303,"adult_distress","2021"
"Protection, Health","% HH with adults with psychosocial distress (proxy data with behavior change)","","male",0.124897424692088,"adult_distress","2021"
"Protection, HLP","% of HHs lacking secure tenure","","female",0.141804985687292,"lack_secure_tenure","2021"
"Protection, HLP","% of HHs lacking secure tenure","","male",0.0905732509422568,"lack_secure_tenure","2021"
"Protection, HLP","% of HHs lacking valid HLP documents","","female",0.431709283097285,"lack_hlp","2021"
"Protection, HLP","% of HHs lacking valid HLP documents","","male",0.435023231097154,"lack_hlp","2021"
"SNFI","% HHs reporting at least 2 shelter improvements","","female",0.33640568823739,"shelter_2_improvements","2021"
"SNFI","% HHs reporting at least 2 shelter improvements","","male",0.273182840579557,"shelter_2_improvements","2021"
"WASH","% of HHs without access to an improved water source","","female",0.118900639188826,"imptoved_water_source","2021"
"WASH","% of HHs without access to an improved water source","","male",0.158419478570387,"imptoved_water_source","2021"
"WASH","% of HHs without access to [type of water source]","improved","female",0.881099360811174,"water_source","2021"
"WASH","% of HHs without access to [type of water source]","unimproved","female",0.118900639188826,"water_source","2021"
"WASH","% of HHs without access to [type of water source]","improved","male",0.841580521429612,"water_source","2021"
"WASH","% of HHs without access to [type of water source]","unimproved","male",0.158419478570387,"water_source","2021"
"WASH","% of households without access to a sufficient quantity of water for drinking and domestic purposes","","female",0.7986236265806,"insufficient_amount_water","2021"
"WASH","% of households without access to a sufficient quantity of water for drinking and domestic purposes","","male",0.842768088859527,"insufficient_amount_water","2021"
"WASH","% HH with access to improved functional sanitation facilities ","","female",0.974396214731619,"improved_sanitation","2021"
"WASH","% HH with access to improved functional sanitation facilities ","","male",0.976768159893782,"improved_sanitation","2021"
"WASH","% of households reporting problems related to water quality","","female",0.5207616102272,"problem_water_quality","2021"
"WASH","% of households reporting problems related to water quality","","male",0.538121622273836,"problem_water_quality","2021"
"WASH","% HH treating their water prior to drinking","","female",0.616585667742611,"treat_water","2021"
"WASH","% HH treating their water prior to drinking","","male",0.624834740165639,"treat_water","2021"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","female",0.148966099161436,"received_aid","2020"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","male",0.0979327498999742,"received_aid","2020"
"AAP","% of HHs reporting to have received [type of aid]","Cash","female",0.173049712251814,"received_aid_cash","2020"
"AAP","% of HHs reporting to have received [type of aid]","Cash","male",0.2916819528534,"received_aid_cash","2020"
"AAP","% of HHs reporting to have received [type of aid]","Food","female",0.954183671412383,"received_aid_food","2020"
"AAP","% of HHs reporting to have received [type of aid]","Food","male",0.888052421437603,"received_aid_food","2020"
"AAP","% of HHs reporting to have received [type of aid]","Water","female",0.00130764434526637,"received_aid_water","2020"
"AAP","% of HHs reporting to have received [type of aid]","Water","male",0.012872086581438,"received_aid_water","2020"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","female",0,"received_aid_fuel","2020"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","male",0.000665632569391011,"received_aid_fuel","2020"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","female",0,"received_aid_shelter","2020"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","male",0,"received_aid_shelter","2020"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","female",0.0230296989926223,"received_aid_seasonal_items","2020"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","male",0.0570872498604968,"received_aid_seasonal_items","2020"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","female",0.189140895504603,"received_aid_other_nfi","2020"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","male",0.21786336125516,"received_aid_other_nfi","2020"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","female",0,"received_aid_protection","2020"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","male",0.000645987464205388,"received_aid_protection","2020"
"AAP","% of HHs reporting to have received [type of aid]","Education services","female",0,"received_aid_education","2020"
"AAP","% of HHs reporting to have received [type of aid]","Education services","male",0.000200272332554797,"received_aid_education","2020"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","female",0.142500183649062,"received_aid_healthcare","2020"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","male",0.196800804440891,"received_aid_healthcare","2020"
"AAP","% of HHs reporting to be satisfied with the aid received","","female",0.875129040261738,"aid_satisfaction","2020"
"AAP","% of HHs reporting to be satisfied with the aid received","","male",0.833733727145256,"aid_satisfaction","2020"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","female",0.129718814740152,"critical_shelter","2020"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","male",0.100326788491233,"critical_shelter","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","female",0.0279190702216899,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","female",0.00714813028712363,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","female",0.00890742017297592,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","female",0.838101537926082,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","female",0.00322123194288635,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","female",0.00229145286908161,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","female",0.00426057711207587,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","female",0.000911318253382934,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","female",0.00041907033475915,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","female",0.000177079991997413,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","female",0.0714785549331676,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","female",0.0351645559547771,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","male",0.0233562937534621,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","male",0.0109696652767592,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","male",0.0134556826984719,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","male",0.00102928236419505,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","male",0.873721365839854,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","male",0.00447758800237273,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","male",0.00184875143366558,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","male",0.00156626955125567,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","male",0.000374795414897787,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","male",0.000473542800647472,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","male",0.00060871861490244,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","male",0.0441860339387464,"shelter.shelter_type","2020"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","male",0.0239320103107698,"shelter.shelter_type","2020"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.179782612356653,"not_attending_formal","2020"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.131930546681112,"not_attending_formal","2020"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.186743272277613,"female_not_attending_formal","2020"
"Education","% of households with at least one female school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.120045797611704,"female_not_attending_formal","2020"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.11828831416059,"male_not_attending_formal","2020"
"Education","% of households with at least one male school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.0853735477775422,"male_not_attending_formal","2020"
"Education","% of HHs with at least one child dropping out in previous academic year","","female",0.150095083401808,"dropped_from_school","2020"
"Education","% of HHs with at least one child dropping out in previous academic year","","male",0.186206559112049,"dropped_from_school","2020"
"Education","Main barriers to education","School stopped functioning and is now closed","female",0.263263609409569,"education_barriers_not_function","2020"
"Education","Main barriers to education","School stopped functioning and is now closed","male",0.223857913579816,"education_barriers_not_function","2020"
"Education","Main barriers to education","Lack of safety to access schools","female",0.0291103069378887,"education_barriers_safety","2020"
"Education","Main barriers to education","Lack of safety to access schools","male",0.0311388133070342,"education_barriers_safety","2020"
"Education","Main barriers to education","Costs related to education","female",0.310155171501459,"education_barriers_cost","2020"
"Education","Main barriers to education","Costs related to education","male",0.251392448693152,"education_barriers_cost","2020"
"Education","Main barriers to education","Unable to enroll/register","female",0.0158797136891768,"education_barriers_unable_to_register","2020"
"Education","Main barriers to education","Unable to enroll/register","male",0.0668806438158984,"education_barriers_unable_to_register","2020"
"Education","Main barriers to education","Physical limitations to access school ","female",0.0356796395442628,"education_barriers_physical_limitation","2020"
"Education","Main barriers to education","Physical limitations to access school ","male",0.113160844626227,"education_barriers_physical_limitation","2020"
"Education","Main barriers to education","School and classes are overcrowded","female",0.00560335274369815,"education_barriers_overcrowded","2020"
"Education","Main barriers to education","School and classes are overcrowded","male",0.0233470459940408,"education_barriers_overcrowded","2020"
"Education","Main barriers to education","The school infrastructure is poor","female",0,"education_barriers_poor_infrastructure","2020"
"Education","Main barriers to education","The school infrastructure is poor","male",0.0150536492119194,"education_barriers_poor_infrastructure","2020"
"Education","Main barriers to education","Curriculum not adapted","female",0.0451073288779433,"education_barriers_curriculum_not_adapted","2020"
"Education","Main barriers to education","Curriculum not adapted","male",0.0214203773475738,"education_barriers_curriculum_not_adapted","2020"
"Education","Main barriers to education","Child working","female",0.106437364231206,"education_barriers_working","2020"
"Education","Main barriers to education","Child working","male",0.0495930286309682,"education_barriers_working","2020"
"Education","Main barriers to education","parental refusal","female",0.0780107749912197,"education_barriers_parental_refusal","2020"
"Education","Main barriers to education","parental refusal","male",0.0445161478592677,"education_barriers_parental_refusal","2020"
"Education","Main barriers to education","Lack of interest of children in education.","female",0.267554782650476,"education_barriers_lack_interest","2020"
"Education","Main barriers to education","Lack of interest of children in education.","male",0.246736104062255,"education_barriers_lack_interest","2020"
"Education","Main barriers to education","Other","female",0.0647572058707882,"education_barriers_other","2020"
"Education","Main barriers to education","Other","male",0.0662702228167651,"education_barriers_other","2020"
"Food Security","Food Consumption Score","Acceptable","female",0.977426236402452,"fcs_category","2020"
"Food Security","Food Consumption Score","Borderline","female",0.0179213295709811,"fcs_category","2020"
"Food Security","Food Consumption Score","Poor","female",0.00465243402656678,"fcs_category","2020"
"Food Security","Food Consumption Score","Acceptable","male",0.972896349925537,"fcs_category","2020"
"Food Security","Food Consumption Score","Borderline","male",0.0228414967418275,"fcs_category","2020"
"Food Security","Food Consumption Score","Poor","male",0.00426215333263572,"fcs_category","2020"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","female",0.953030392534845,"household_hunger_category","2020"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","female",0.0420039322551893,"household_hunger_category","2020"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","female",0.00496567520996607,"household_hunger_category","2020"
"Food Security","Household Hunger Scale","Little to no hunger in the household (0-1)","male",0.975962633638562,"household_hunger_category","2020"
"Food Security","Household Hunger Scale","Moderate hunger in the household (2-3)","male",0.0234032730846407,"household_hunger_category","2020"
"Food Security","Household Hunger Scale","Severe hunger in the household (4-6)","male",0.000634093276797354,"household_hunger_category","2020"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","female",0.608207043017701,"stress","2020"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","male",0.591782678087727,"stress","2020"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","female",0.110944923246435,"crisis","2020"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","male",0.107721118624687,"crisis","2020"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","female",0.0935513125905459,"emergency","2020"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","male",0.0923142958596939,"emergency","2020"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","female",0.713355873249275,"food_expenditure_share","2020"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","male",0.739254390126529,"food_expenditure_share","2020"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","female",0.437961417389059,"hospital_access_services","2020"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","male",0.521100343059995,"hospital_access_services","2020"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","female",0.951140638815046,"clinic_access","2020"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","male",0.963674874410317,"clinic_access","2020"
"Health","% HH reporting difficulties in accessing health services","","female",0.588205138448243,"difficulty_access_healthcare","2020"
"Health","% HH reporting difficulties in accessing health services","","male",0.697847396649644,"difficulty_access_healthcare","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","female",0.470434042302348,"difficulty_access_healthcare_cost","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","male",0.573399262406577,"difficulty_access_healthcare_cost","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","female",0.00875563870870089,"difficulty_access_healthcare_lack_qualified_staff","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","male",0.0151734373847014,"difficulty_access_healthcare_lack_qualified_staff","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","female",0,"difficulty_access_healthcare_lack_civil_doc","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","male",0.000829057731308549,"difficulty_access_healthcare_lack_civil_doc","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","female",0.00863543314998894,"difficulty_access_healthcare_no_referral_phc","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","male",0.00882081387912027,"difficulty_access_healthcare_no_referral_phc","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","female",0.012267235501,"difficulty_access_healthcare_phc_closed","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","male",0.0112481214012714,"difficulty_access_healthcare_phc_closed","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","female",0.0297708114925212,"difficulty_access_healthcare_too_far","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","male",0.0447733858360674,"difficulty_access_healthcare_too_far","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","female",0,"difficulty_access_healthcare_staff_refused_treatment","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","male",0.000560457860112143,"difficulty_access_healthcare_staff_refused_treatment","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","female",0.217856835923241,"difficulty_access_healthcare_lack_medicine","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","male",0.276987156804517,"difficulty_access_healthcare_lack_medicine","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","female",0.108136781335025,"difficulty_access_healthcare_no_treatment_phc","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","male",0.171971841657889,"difficulty_access_healthcare_no_treatment_phc","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Health services not inclusive of people with disabilities","female",0.00875518664317568,"difficulty_access_healthcare_not_inclusive_disability","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Health services not inclusive of people with disabilities","male",0.0114057560379219,"difficulty_access_healthcare_not_inclusive_disability","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Lack of female health staff","female",0.000686863851231064,"difficulty_access_healthcare_no_female_staff","2020"
"Health","% HH reporting [type of difficulty] in accessing health services","Lack of female health staff","male",0.00101693892676324,"difficulty_access_healthcare_no_female_staff","2020"
"Health, Protection","% HH with at least on individual that has ""lots of difficulty"" or ""cannot do at all"" one of the following activities: seeing, hearing, walking/climbing steps, remembering/concerntrating, self-care, communicating","","female",0.0675014062302496,"members_disabled","2020"
"Health, Protection","% HH with at least on individual that has ""lots of difficulty"" or ""cannot do at all"" one of the following activities: seeing, hearing, walking/climbing steps, remembering/concerntrating, self-care, communicating","","male",0.0992364721720657,"members_disabled","2020"
"Health, Protection","% of households with members unable to access one or more services due to disability","","female",0.366115796260931,"difficulty_disability_services","2020"
"Health, Protection","% of households with members unable to access one or more services due to disability","","male",0.382678704138777,"difficulty_disability_services","2020"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","female",0.270705348468497,"difficulty_accessing_female_services","2020"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","male",0.277195262465875,"difficulty_accessing_female_services","2020"
"HH profile","% of female-headed households","","female",1,"female_headed","2020"
"HH profile","% of female-headed households","","male",0,"female_headed","2020"
"HH profile","% of single headed households","","female",0.909098516327591,"single_headed","2020"
"HH profile","% of single headed households","","male",0.0213393059435395,"single_headed","2020"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","female",0.934852167968,"no_movement_3","2020"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","male",0.92927225180404,"no_movement_3","2020"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","female",0.757688012591848,"no_movement_12","2020"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","male",0.758643054735416,"no_movement_12","2020"
"HH Profile, CCCM ","% of returnee HHs that intend to remain in their current location for the next twelve months","","female",0.966434444753106,"no_movement_returnee_12","2020"
"HH Profile, CCCM ","% of returnee HHs that intend to remain in their current location for the next twelve months","","male",0.980582637030114,"no_movement_returnee_12","2020"
"HH Profile, CCCM ","% of IDP HHs that intend to integrate into the local community of their current district in the long-term","","female",0.823602681276547,"integration","2020"
"HH Profile, CCCM ","% of IDP HHs that intend to integrate into the local community of their current district in the long-term","","male",0.797446655053126,"integration","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","female",0.661761664964215,"return_security_aoo","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","male",0.636774875688208,"return_security_aoo","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","female",0.0465302221682095,"return_security_aod","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","male",0.0514719510331059,"return_security_aod","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","female",0.175530535112311,"return_livelihoods_aod","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","male",0.131308908214855,"return_livelihoods_aod","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","female",0.0475111130596304,"return_secure_hlp","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","male",0.0450111746223114,"return_secure_hlp","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure civil documentation or security clearance","female",0.00270358290032372,"return_secure_docs","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure civil documentation or security clearance","male",0,"return_secure_docs","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","female",0.27093726781365,"return_limited_services","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","male",0.0984376789559254,"return_limited_services","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Availability of access to basic services and/or livelihood in AoO (e.g. health, education, courts)","female",0.384013343594478,"return_available_services_aoo","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Availability of access to basic services and/or livelihood in AoO (e.g. health, education, courts)","male",0.423605434372474,"return_available_services_aoo","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Social pull factors (e.g. emotional desire, family returned, family released from detention, lack integration AoD)","female",0.71928643660728,"return_pull_factors","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Social pull factors (e.g. emotional desire, family returned, family released from detention, lack integration AoD)","male",0.654823034796593,"return_pull_factors","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Mine/UXO contamination","female",0.0731703562281073,"return_uxo","2020"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Mine/UXO contamination","male",0.0822499854162537,"return_uxo","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Safety concerns in AoO","female",0.473390454241129,"no_return_security_aoo","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Safety concerns in AoO","male",0.522216092293384,"no_return_security_aoo","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of livelihood in AoO","female",0.495216551819442,"no_return_lack_livelihoods","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of livelihood in AoO","male",0.496795042457896,"no_return_lack_livelihoods","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of shelter in AoO","female",0.500733051912908,"no_return_lack_shelter","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of shelter in AoO","male",0.466331901084304,"no_return_lack_shelter","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of civil documentation or security clearance","female",0,"no_return_lack_docs","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of civil documentation or security clearance","male",0.0061604479709047,"no_return_lack_docs","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","female",0.0941090829500106,"no_return_lack_services","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","male",0.135229866649449,"no_return_lack_services","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Pull factors to remain in AoD (e.g. education, family, health condition, living conditions)","female",0.244010665496345,"no_return_pull_factors","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Pull factors to remain in AoD (e.g. education, family, health condition, living conditions)","male",0.213439402112956,"no_return_pull_factors","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Mine/UXO contamination","female",0.0703612408249719,"no_return_uxo","2020"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Mine/UXO contamination","male",0.0773339204646603,"no_return_uxo","2020"
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","female",0.297559014456818,"unemployed_seeking_work","2020"
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","male",0.134165539543313,"unemployed_seeking_work","2020"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","female",0.245170333306964,"female_unemployed_seeking_work","2020"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","male",0.0705812963029656,"female_unemployed_seeking_work","2020"
"Livelihoods","% HH with at least one person under (<18) working","","female",0.123690646488745,"children_working","2020"
"Livelihoods","% HH with at least one person under (<18) working","","male",0.0507499957522118,"children_working","2020"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","female",0.498066594447101,"employment_barrier_competition","2020"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","male",0.724375123157333,"employment_barrier_competition","2020"
"Livelihoods","Main barriers to employment","Available jobs are too far away","female",0.194072317095318,"employment_barrier_too_far","2020"
"Livelihoods","Main barriers to employment","Available jobs are too far away","male",0.108638530812381,"employment_barrier_too_far","2020"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","female",0.035341792129403,"employment_barrier_only_low_available","2020"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","male",0.064992455310739,"employment_barrier_only_low_available","2020"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","female",0.108296002069035,"employment_barrier_underqualified_for_jobs","2020"
