"Sector","Indicator","Sub Indicator","Disaggregation","Percentages","variable_name","p_value"
"WASH","% of HHs without access to an improved water source","","male",0.0612328887585706,"imptoved_water_source",2.94125373509496e-08
"WASH","% of HHs without access to [type of water source]","improved","female",0.943725722890419,"water_source",2.94125373509496e-08
"WASH","% of HHs without access to [type of water source]","unimproved","female",0.0562742771095807,"water_source",2.94125373509496e-08
"WASH","% of HHs without access to [type of water source]","improved","male",0.938767111241429,"water_source",2.94125373509496e-08
"WASH","% of HHs without access to [type of water source]","unimproved","male",0.0612328887585706,"water_source",2.94125373509496e-08
"WASH","% HH with access to improved functional sanitation facilities ","","female",0.957343724086858,"improved_sanitation",4.13612928284265e-06
"WASH","% HH with access to improved functional sanitation facilities ","","male",0.968772219738575,"improved_sanitation",4.13612928284265e-06
"WASH","% of households reporting problems related to water quality","","female",0.214344801962237,"problem_water_quality",0.104794703349637
"WASH","% of households reporting problems related to water quality","","male",0.284041856241569,"problem_water_quality",0.104794703349637
"WASH","% HH treating their water prior to drinking","","female",0.22482848637665,"treat_water",0.052831126703812
"WASH","% HH treating their water prior to drinking","","male",0.293217559032861,"treat_water",0.052831126703812
